Time of calculation: 20211213-152221; value of objective: 3388052.5320153246;  acc=3000;  ec=0.25;  e_tax=0.15;  cfix=150000;  cvar=10000;  eta=0.011;  mu=0.4;  i=segment_id,dir,type_ID,POI_ID,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,dist_along_segment,pois_type,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1,pXi
36.0,2.0,15.0,305.0,63592.0,31158.0,32434.0,25270.30242,0.0,25270.30242,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,143.9787784608556,58.31403491093678,85.66474354991882,151.7620316062156,58.31403491093678,93.44799669527883,0
36.0,0.0,237.0,306.0,31158.0,31158.0,0.0,37254.99744,37254.99744,0.0,5978.40628225615,ra,3.0,3.0,0.0,69.78857412245678,69.78857412245678,0.0,58.31403491093678,58.31403491093678,0.0,0.0,0.0,0.0,1
36.0,1.0,238.0,307.0,32434.0,0.0,32434.0,44659.9963,0.0,44659.9963,6884.76410576914,ra,0.0,0.0,0.0,0.0,0.0,0.0,71.90946468951886,0.0,71.90946468951886,85.66474354991882,0.0,85.66474354991882,0
36.0,2.0,17.0,308.0,63592.0,31158.0,32434.0,29924.1432,29924.1432,0.0,10780.4149902554,link,0.0,0.0,0.0,0.0,0.0,0.0,71.90946468951886,0.0,71.90946468951886,81.12610079511886,9.216636105600001,71.90946468951886,0
37.0,2.0,16.0,309.0,61280.6441162145,31014.1744637331,30266.4696524814,61506.4401406688,0.0,61506.4401406688,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,130.89291826913995,48.67189550095412,82.22102276818582,149.8369018324659,48.67189550095412,101.1650063315118,0
37.0,0.0,232.0,310.0,31188.9181978021,31188.9181978021,0.0,9525.29339943545,9525.29339943545,0.0,1531.60155183027,ra,0.0,0.0,0.0,0.0,0.0,0.0,48.67189550095412,48.67189550095412,0.0,51.60568586798024,51.60568586798024,0.0,0
37.0,2.0,18.0,311.0,64809.525076994905,32882.2900340846,31927.2350429103,53540.460073465,53540.460073465,0.0,9891.28354449013,link,0.0,0.0,0.0,0.0,0.0,0.0,133.82670863616607,51.60568586798024,82.22102276818582,150.3171703387933,68.09614757060746,82.22102276818582,0
38.0,2.0,17.0,312.0,73980.9084088181,36437.7364219997,37543.1719868184,171637.919263567,0.0,171637.919263567,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,50.39850707834569,19.432338534409965,30.966168543935723,103.26298621152432,19.432338534409965,83.83064767711436,0
38.0,1.0,233.0,313.0,38288.3848812199,0.0,38288.3848812199,71264.0127216205,0.0,71264.0127216205,5385.57294187173,ra,2.0,0.0,2.0,64.21062487856267,0.0,64.21062487856267,73.22747750423926,0.0,73.22747750423926,30.966168543935723,0.0,30.966168543935723,1
38.0,0.0,234.0,314.0,38355.5663129252,38355.5663129252,0.0,52380.024504807,52380.024504807,0.0,7097.78606046679,ra,0.0,0.0,0.0,0.0,0.0,0.0,19.432338534409965,19.432338534409965,0.0,35.56538608189052,35.56538608189052,0.0,0
38.0,1.0,239.0,315.0,41712.9401712972,0.0,41712.9401712972,40622.2291022271,0.0,40622.2291022271,14257.7141698898,ra,0.0,0.0,0.0,0.0,0.0,0.0,60.71583094075333,0.0,60.71583094075333,73.22747750423926,0.0,73.22747750423926,0
38.0,0.0,240.0,316.0,40728.8663078391,40728.8663078391,0.0,56977.7970121151,56977.7970121151,0.0,14300.5054996462,ra,1.0,1.0,0.0,46.63447033051292,46.63447033051292,0.0,35.56538608189052,35.56538608189052,0.0,6.480077231109057,6.480077231109057,0.0,1
38.0,2.0,22.0,317.0,105896.4428578996,51540.438437961,54356.0044199386,164600.439599617,164600.439599617,0.0,31585.4341675124,link,0.0,0.0,0.0,0.0,0.0,0.0,67.19590817186238,6.480077231109057,60.71583094075333,117.89284356854444,57.1770126277911,60.71583094075333,0
39.0,2.0,17.0,318.0,25562.2788538132,12328.3002896388,13233.9785641744,39766.6592704558,0.0,39766.6592704558,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,36.883190506303386,25.418401060194665,11.464789446108721,49.13132156160377,25.418401060194665,23.71292050140911,0
39.0,2.0,24.0,319.0,21529.4529436522,10591.5844792127,10937.8684644395,37947.3758159135,37947.3758159135,0.0,17071.729881247,link,0.0,0.0,0.0,0.0,0.0,0.0,36.883190506303386,25.418401060194665,11.464789446108721,48.57098225760474,37.10619281149602,11.464789446108721,0
40.0,2.0,18.0,320.0,25932.8384078479,12821.1458632264,13111.6925446215,33495.9188990446,0.0,33495.9188990446,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,55.530318254458926,44.14565952393048,11.384658730528441,65.84706127536467,44.14565952393048,21.701401751434176,0
40.0,2.0,26.0,321.0,22387.8945153677,11334.7070106569,11053.1875047108,33432.5339456627,33432.5339456627,0.0,13785.5992106443,link,0.0,0.0,0.0,0.0,0.0,0.0,55.530318254458926,44.14565952393048,11.384658730528441,65.82753870972303,54.44287997919459,11.384658730528441,0
41.0,2.0,18.0,322.0,65100.0643805413,32409.6776559215,32690.3867246198,170953.765242591,0.0,170953.765242591,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,111.06675622952748,63.57569147708543,47.49106475244206,163.72051592424552,63.57569147708543,100.14482444716009,0
41.0,0.0,241.0,323.0,32828.8089278736,32828.8089278736,0.0,10359.5962090881,10359.5962090881,0.0,1588.99980042748,ra,2.0,2.0,0.0,66.76644710948456,66.76644710948456,0.0,63.57569147708543,63.57569147708543,0.0,0.0,0.0,0.0,1
41.0,0.0,242.0,324.0,32828.8089278736,32828.8089278736,0.0,0.0,0.0,0.0,1588.99980042748,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.0,2.0,25.0,325.0,107717.843361102,52411.8634929897,55305.9798681123,160387.907504592,160387.907504592,0.0,19664.6825171201,link,0.0,0.0,0.0,0.0,0.0,0.0,47.49106475244206,0.0,47.49106475244206,96.8905402638564,49.399475511414344,47.49106475244206,0
42.0,2.0,0.0,326.0,64323.0,34358.0,29965.0,5842.87535,0.0,5842.87535,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,36.642637651070864,0.0,36.642637651070864,38.44224325887087,0.0,38.44224325887087,0
42.0,2.0,21.0,327.0,64323.0,34358.0,29965.0,6699.46642,6699.46642,0.0,974.993087217836,link,0.0,0.0,0.0,0.0,0.0,0.0,36.642637651070864,0.0,36.642637651070864,38.70607330843087,2.06343565736,36.642637651070864,0
43.0,2.0,20.0,328.0,150198.49863614672,75767.4489434685,74431.0496926782,5130.77431917987,0.0,5130.77431917987,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,63.66593918642888,63.665939186428886,-7.105427357601002e-15,65.24621767673628,63.665939186428886,1.580278490307393,0
43.0,2.0,243.0,329.0,143910.6207571261,71622.8655725805,72287.7551845456,293911.014155205,147233.481063914,146677.533091291,10005.6920912667,ra,6.0,6.0,0.0,179.27600846296926,53.9614639086123,125.31454455435696,143.8038035486682,63.665939186428886,80.13786436223933,55.0523879922614,55.05238799226141,-7.105427357601002e-15,1
43.0,2.0,22.0,330.0,143835.3128743358,71573.2272359724,72262.0856383634,5082.7022288147,5082.7022288147,0.0,10360.6755425037,link,0.0,0.0,0.0,0.0,0.0,0.0,135.19025235450073,55.05238799226141,80.13786436223933,136.75572464097567,56.61786027873634,80.13786436223933,0
44.0,2.0,20.0,331.0,153959.0,74263.0,79696.0,69973.088,0.0,69973.088,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,72.3666898958479,11.265174473020375,61.101515422827525,93.91840153575068,11.265175008923155,82.65322652682752,0
44.0,2.0,21.0,332.0,153959.0,74263.0,79696.0,65202.914,65202.914,0.0,4390.04714603225,link,0.0,0.0,0.0,0.0,0.0,0.0,72.36669043175068,11.265175008923155,61.101515422827525,92.44918794375067,31.347672520923155,61.101515422827525,0
45.0,2.0,20.0,333.0,62196.7600253059,32348.664026557,29848.0959987489,35568.6331504501,0.0,35568.6331504501,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,16.72242700876273,16.72242825289168,-1.244128953514314e-06,27.677566019101363,16.72242825289168,10.95513776620968,0
45.0,2.0,249.0,334.0,59803.760630072604,31496.7732925594,28306.9873375132,120388.03113917299,62891.5126741653,57496.5184650077,9849.37897275001,ra,2.0,0.0,2.0,67.61621817865547,31.97772548918804,35.638492689467434,34.65199201100779,16.72242825289168,17.929563758116107,4.115287423217601,4.1152886673465545,-1.244128953514314e-06,1
45.0,2.0,27.0,335.0,59265.8366310976,31619.7156039958,27646.1210271018,40175.3552202939,40175.3552202939,0.0,16227.5537304541,link,0.0,0.0,0.0,0.0,0.0,0.0,22.04485242546266,4.1152886673465545,17.929563758116107,34.41886183331319,16.48929807519708,17.929563758116107,0
46.0,2.0,21.0,336.0,122056.3633115633,58092.1447118619,63964.2185997014,125585.212894561,0.0,125585.212894561,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,68.75342983399713,21.550315254953343,47.203114579043785,107.43367540552192,21.550315254953343,85.88336015056858,0
46.0,2.0,23.0,337.0,131872.7061463396,62497.919354533,69374.7867918066,113560.887875182,113560.887875182,0.0,9404.55520736285,link,0.0,0.0,0.0,0.0,0.0,0.0,68.75342983399713,21.550315254953343,47.203114579043785,103.73018329955318,56.5270687205094,47.203114579043785,0
47.0,2.0,22.0,338.0,38579.2955378498,18952.692150841,19626.6033870088,35264.3833285467,0.0,35264.3833285467,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,69.23311081394209,26.517859241334623,42.715251572607464,80.09454087913447,26.517859241334623,53.576681637799844,0
47.0,2.0,248.0,339.0,35162.6248298969,17399.4597199651,17763.1651099318,148712.7599086786,73267.708596875,75445.0513118036,19815.1127809066,ra,1.0,1.0,0.0,50.0,49.084313489172125,0.9156865108278759,46.911721520734446,26.517859241334623,20.393862279399823,42.71525157260747,3.552713678800501e-15,42.715251572607464,1
47.0,2.0,28.0,340.0,35062.119983040204,16961.1414488018,18100.9785342384,33513.0307108643,33513.0307108643,0.0,29618.3313222541,link,0.0,0.0,0.0,0.0,0.0,0.0,20.393862279399826,3.552713678800501e-15,20.393862279399823,30.715875738346032,10.32201345894621,20.393862279399823,0
48.0,2.0,24.0,341.0,16009.99993438885,7856.99996682075,8152.9999675681,17621.4274880079,0.0,17621.4274880079,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,25.653696755083747,25.653696755083747,0.0,31.081096421390182,25.653696755083747,5.427399666306434,0
48.0,1.0,245.0,342.0,8152.99812236847,0.0,8152.99812236847,23278.983850966,0.0,23278.983850966,2543.44255785523,ra,1.0,0.0,1.0,8.4472855112366,0.0,8.4472855112366,1.2773584851390716,0.0,1.2773584851390716,0.0,0.0,0.0,1
48.0,0.0,244.0,343.0,7856.99618755383,7856.99618755383,0.0,4674.91452637685,4674.91452637685,0.0,2975.04995056242,ra,0.0,0.0,0.0,0.0,0.0,0.0,25.653696755083747,25.653696755083747,0.0,27.093570429207816,27.093570429207816,0.0,0
48.0,0.0,246.0,344.0,5883.74136844686,5883.74136844686,0.0,20247.1902969036,20247.1902969036,0.0,17336.8862422761,ra,1.0,1.0,0.0,33.329705040654126,33.329705040654126,0.0,27.093570429207816,27.093570429207816,0.0,0.0,0.0,0.0,1
48.0,1.0,247.0,345.0,5988.23778260399,0.0,5988.23778260399,4147.26780889309,0.0,4147.26780889309,18620.0569912817,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2773584851390716,0.0,1.2773584851390716,0
48.0,2.0,0.0,346.0,10228.9496360124,5180.36917753558,5048.58045847682,19145.8378925061,19145.8378925061,0.0,34790.8303429051,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.896918070891879,5.896918070891879,0.0,0
50.0,2.0,23.0,349.0,167288.29083468,89420.7692084569,77867.5216262231,41550.5817573207,0.0,41550.5817573207,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,95.81002360420601,57.94111119927549,37.86891240493051,108.60760278546078,57.94111119927549,50.66649158618529,0
50.0,2.0,25.0,350.0,167733.1420677742,89424.5683491475,78308.5737186267,47581.8014679367,47581.8014679367,0.0,2660.51340881896,link,0.0,0.0,0.0,0.0,0.0,0.0,95.81002360420601,57.94111119927549,37.86891240493051,110.46521845633049,72.59630605139998,37.86891240493051,0
51.0,2.0,23.0,351.0,68004.42841151671,33685.4721908872,34318.9562206295,52129.9727835405,0.0,52129.9727835405,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,45.95046437259205,32.02791525914897,13.922549113443079,62.00649598992253,32.02791525914897,29.978580730773558,0
51.0,0.0,250.0,352.0,33100.9959033154,33100.9959033154,0.0,15663.2590937338,15663.2590937338,0.0,2344.99727996629,ra,1.0,1.0,0.0,22.457251393541068,22.457251393541068,0.0,32.02791525914897,32.02791525914897,0.0,14.394947666477915,14.394947666477915,0.0,1
51.0,2.0,27.0,353.0,64426.2356563276,31754.4889250316,32671.746731296,35255.8800869775,35255.8800869775,0.0,7784.58868214326,link,0.0,0.0,0.0,0.0,0.0,0.0,28.317496779920994,14.394947666477915,13.922549113443079,39.17630784671006,25.253758733266984,13.922549113443079,0
53.0,2.0,24.0,356.0,26623.0,13216.0,13407.0,26024.19363,0.0,26024.19363,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,28.353786413067045,20.89217216385852,7.461614249208527,36.36923805110705,20.89217216385852,15.477065887248527,0
53.0,2.0,28.0,357.0,26623.0,13216.0,13407.0,25653.44544,25653.44544,0.0,9705.48649135397,link,0.0,0.0,0.0,0.0,0.0,0.0,28.353786413067045,20.89217216385852,7.461614249208527,36.25504760858705,28.79343335937852,7.461614249208527,0
54.0,2.0,25.0,358.0,63790.743083652196,33602.5555376766,30188.1875459756,18293.3815866498,0.0,18293.3815866498,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,42.27016593412992,42.27016593412992,0.0,47.90452746281806,42.27016593412992,5.63436152868814,0
54.0,2.0,251.0,359.0,33762.4415586177,17029.2127372484,16733.2288213693,143708.3600468043,74285.6194355129,69422.7406112914,14118.0595783865,ra,2.0,2.0,0.0,97.22516581404594,42.81077177346311,54.41439404058282,75.30235586643498,42.27016593412992,33.03218993230506,22.339364946804782,22.339364946804782,0.0,1
54.0,2.0,26.0,360.0,32484.7744574449,16371.3543459377,16113.4201115072,18591.4298505205,18591.4298505205,0.0,19751.6727385701,link,0.0,0.0,0.0,0.0,0.0,0.0,55.37155487910984,22.339364946804782,33.03218993230506,61.09771527307016,28.0655253407651,33.03218993230506,0
55.0,2.0,26.0,361.0,35611.1999360093,17306.4999689679,18304.6999670414,73039.0805412178,0.0,73039.0805412178,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,47.648833000280504,47.648833000280504,0.0,70.14486980697559,47.648833000280504,22.496036806695088,0
55.0,2.0,252.0,362.0,34335.6700861098,16687.9002306099,17647.7698554999,76134.3235747623,37000.2975059509,39134.0260688114,10714.2329169781,ra,2.0,2.0,0.0,71.09820466130729,59.04492463211338,12.053280029193914,47.648833000280504,47.648833000280504,0.0,0.0,0.0,0.0,1
55.0,2.0,0.0,363.0,9015.00027880696,4116.00014201232,4899.00013679464,67645.4786360998,67645.4786360998,0.0,47911.3668726574,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83480741991874,20.83480741991874,0.0,0
56.0,2.0,27.0,364.0,67553.5172847849,34432.267085203,33121.2501995819,47340.4741943391,0.0,47340.4741943391,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,24.471809988761322,24.471809988761322,0.0,39.05267604061777,24.471809988761322,14.580866051856443,0
56.0,1.0,254.0,365.0,28345.0537807391,0.0,28345.0537807391,28589.2240380979,0.0,28589.2240380979,14670.9425066938,ra,2.0,0.0,2.0,58.62532903232321,0.0,58.62532903232321,49.81984802858905,0.0,49.81984802858905,0.0,0.0,0.0,1
56.0,0.0,253.0,366.0,28758.648000424,28758.648000424,0.0,92704.4471237499,92704.4471237499,0.0,14715.488271793,ra,0.0,0.0,0.0,0.0,0.0,0.0,24.471809988761322,24.471809988761322,0.0,53.024779702876295,53.024779702876295,0.0,0
56.0,2.0,255.0,367.0,47006.1040822862,24072.8864014428,22933.2176808434,119446.7612876768,29374.1347670111,90072.6265206657,20490.1826432686,ra,0.0,0.0,0.0,0.0,0.0,0.0,75.10225876310031,53.024779702876295,22.077479060224007,111.89186123970475,62.07201321111571,49.81984802858905,0
56.0,2.0,29.0,368.0,45237.3265637856,23422.054813021,21815.2717507646,50206.3138071986,50206.3138071986,0.0,31051.5111500156,link,0.0,0.0,0.0,0.0,0.0,0.0,84.14949227133971,62.07201321111571,22.077479060224007,99.6130369239569,77.53555786373289,22.077479060224007,0
57.0,2.0,28.0,369.0,21608.0,10785.0,10823.0,13286.09834,0.0,13286.09834,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,15.352088578436378,15.352088578436378,0.0,19.444206867156378,15.352088578436378,4.092118288720001,0
57.0,2.0,0.0,370.0,21608.0,10785.0,10823.0,13239.4503,13239.4503,0.0,6137.90628624439,link,0.0,0.0,0.0,0.0,0.0,0.0,15.352088578436378,15.352088578436378,0.0,19.429839270836375,19.429839270836375,0.0,0
59.0,2.0,29.0,373.0,41763.642422810604,21836.3114479028,19927.3309749078,1283.84597521334,0.0,1283.84597521334,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,85.6797905841758,62.46306199082572,23.216728593350076,86.0752151445415,62.46306199082572,23.612153153715784,0
59.0,1.0,256.0,374.0,19216.4932546755,0.0,19216.4932546755,45601.2363147721,0.0,45601.2363147721,7511.21430842872,ra,0.0,0.0,0.0,0.0,0.0,0.0,9.17154780840027,0.0,9.17154780840027,23.216728593350076,0.0,23.216728593350076,0
59.0,0.0,257.0,375.0,20475.1773120066,20475.1773120066,0.0,35822.2262049974,35822.2262049974,0.0,8275.34026605958,ra,0.0,0.0,0.0,0.0,0.0,0.0,62.46306199082572,62.46306199082572,0.0,73.49630766196493,73.49630766196493,0.0,0
59.0,0.0,259.0,376.0,11226.9471972143,11226.9471972143,0.0,49806.4401420284,49806.4401420284,0.0,25939.71611319,ra,2.0,2.0,0.0,88.83669122570969,88.83669122570969,0.0,73.49630766196493,73.49630766196493,0.0,0.0,0.0,0.0,1
59.0,1.0,260.0,377.0,8142.41876965786,0.0,8142.41876965786,29777.7526246762,0.0,29777.7526246762,26235.4919576393,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17154780840027,0.0,9.17154780840027,0
59.0,2.0,0.0,378.0,19030.16772086208,11064.8956674036,7965.27205345848,2435.90780092023,2435.90780092023,0.0,27032.7504548799,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502596026834308,0.7502596026834308,0.0,0
60.0,2.0,29.0,379.0,15204.99963875321,7325.99983936264,7878.99979939057,11795.2375990215,0.0,11795.2375990215,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,30.58803588760607,25.41406951725181,5.173966370354259,34.220969068104694,25.41406951725181,8.806899550852883,0
60.0,2.0,258.0,380.0,13825.298552554461,6712.48148642337,7112.81706613109,32434.0617440321,15635.4696324923,16798.5921115398,10738.6315701673,ra,1.0,1.0,0.0,30.229794164059438,30.229794164059438,0.0,25.41406951725181,25.41406951725181,0.0,5.173966370354259,0.0,5.173966370354259,1
60.0,2.0,0.0,381.0,9900.0011340695,4967.00050429217,4933.00062977733,11762.8859764568,11762.8859764568,0.0,22135.2935483001,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.622968880748695,3.622968880748695,0.0,0
